"","lat","lon","cellNumber","Data","Cobertura","Obs","Municipio","Bioma","Estado","Fonte","LCI","PVI","Ano","Forrageira","Manejo","Cultivo","Solo","Foto","Condicao"
"17301",-50.5003646670711,-16.1000210346105,220681474,"2017/03/29","Pastagem",NA,"NOVO BRASIL","Cerrado","GO","LAPIG BHRV",0.75109299327,0.57040054638,2017,"Brachiaria brizantha",NA,NA,NA,"image42.jpg","Bem manejado"
"17302",-50.5059773293585,-16.0983649704033,220659879,"2017/03/29","Pastagem",NA,"NOVO BRASIL","Cerrado","GO","LAPIG BHRV",0.63647809487,0.46417492711,2017,"Panicum mombaca",NA,NA,NA,"image47.jpg","Muitas invasoras"
"17303",-50.5062504600232,-16.0914619154472,220595103,"2017/03/29","Pastagem",NA,"NOVO BRASIL","Cerrado","GO","LAPIG BHRV",0.60567480553,0.38276421291,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Muitas invasoras"
"17318",-50.6378940992646,-16.0292843613955,219947280,"2017/03/29","Pastagem",NA,"NOVO BRASIL","Cerrado","GO","LAPIG BHRV",0.77343868941,0.53415704727,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Bem manejado"
"17324",-50.6830090064578,-16.0363203069952,220012034,"2017/03/29","Pastagem",NA,"NOVO BRASIL","Cerrado","GO","LAPIG BHRV",0.47774060032,0.28082814717,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Bem manejado"
"17325",-50.6952295348736,-16.0379149587651,220033620,"2017/03/29","Pastagem",NA,"NOVO BRASIL","Cerrado","GO","LAPIG BHRV",0.64414974734,0.28351893291,2017,"Andropogon",NA,NA,NA,NA,"Bem manejado"
"17342",-50.8374271087196,-15.9144677558026,218759624,"2017/03/29","Pastagem",NA,"JUSSARA","Cerrado","GO","LAPIG BHRV",0.3992600786,0.36857144071,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Bem manejado"
"17345",-50.8427119542763,-15.8895569407875,218500518,"2017/03/29","Pastagem",NA,"JUSSARA","Cerrado","GO","LAPIG BHRV",0.91152186005,0.56755756603,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Bem manejado"
"17346",-50.8886255161026,-15.8785204084335,218392536,"2017/03/29","Pastagem",NA,"JUSSARA","Cerrado","GO","LAPIG BHRV",0.42518927943,0.40031323069,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Bem manejado"
"17348",-50.9013037692054,-15.8712694076552,218306162,"2017/03/29","Pastagem",NA,"JUSSARA","Cerrado","GO","LAPIG BHRV",0.51967773617,0,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Bem manejado"
"17356",-50.9931530514558,-15.8787146282271,218392486,"2017/03/29","Pastagem","MODIS","JUSSARA","Cerrado","GO","LAPIG BHRV",0.30219823811,0.35909793278,2017,"Brachiaria brizantha",NA,NA,NA,"image91.jpg","Bem manejado"
"17357",-51.0059857630383,-15.8807397907669,218414072,"2017/03/29","Pastagem",NA,"JUSSARA","Cerrado","GO","LAPIG BHRV",0.30916277346,0.35772025403,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Bem manejado"
"17358",-51.0111363432945,-15.8839097972206,218435661,"2017/03/29","Pastagem",NA,"JUSSARA","Cerrado","GO","LAPIG BHRV",0.94052606185,0,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Bem manejado"
"17363",-51.0628274444504,-15.8830257908548,218435637,"2017/03/29","Pastagem",NA,"SANTA FÉ DE GOIÁS","Cerrado","GO","LAPIG BHRV",0.45659317463,0.44005334094,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Bem manejado"
"17365",-51.062259122767,-15.8494755902937,218090165,"2017/03/29","Pastagem","Calcario 2016/1","SANTA FÉ DE GOIÁS","Cerrado","GO","LAPIG BHRV",0.44005855028,0.38760968533,2017,"Brachiaria brizantha",NA,NA,NA,"image93.jpg","Bem manejado"
"17366",-51.0729987373512,-15.8481841644704,218068568,"2017/03/29","Pastagem",NA,"SANTA FÉ DE GOIÁS","Cerrado","GO","LAPIG BHRV",0.32378676993,0.83718147183,2017,"Brachiaria brizantha",NA,NA,NA,"image95.jpg","Bem manejado"
"17372",-51.0896401029113,-15.7815486899555,217399208,"2017/03/29","Pastagem",NA,"SANTA FÉ DE GOIÁS","Cerrado","GO","LAPIG BHRV",0.36538181889,0.30454671226,2017,"Andropogon",NA,NA,NA,NA,"Bem manejado"
"17378",-51.1295918214266,-15.6943837766216,216492325,"2017/03/29","Pastagem",NA,"SANTA FÉ DE GOIÁS","Cerrado","GO","LAPIG BHRV",0.29478040441,0.40870256421,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Bem manejado"
"17382",-51.1754001398815,-15.6466244376617,215995687,"2017/03/29","Pastagem",NA,"SANTA FÉ DE GOIÁS","Cerrado","GO","LAPIG BHRV",0.32785874797,0,2017,"Brachiaria brizantha",NA,NA,NA,"image5.jpg","Bem manejado"
"17383",-51.1933682424646,-15.6412762372745,215930902,"2017/03/29","Pastagem","Milho em janeiro","JUSSARA","Cerrado","GO","LAPIG BHRV",0.42380748427,0.42984949284,2017,"Panicum mombaca",NA,NA,NA,"image6.jpg","Bem manejado"
"17384",-51.1936687869697,-15.6401526742496,215930902,"2017/03/29","Pastagem",NA,"JUSSARA","Cerrado","GO","LAPIG BHRV",0.42380748427,0.42984949284,2017,"Panicum mombaca",NA,NA,NA,NA,"Bem manejado"
"17385",-51.191682171274,-15.638760277552,215909311,"2017/03/29","Pastagem",NA,"JUSSARA","Cerrado","GO","LAPIG BHRV",0.72441642336,0.54621560015,2017,"Brachiaria brizantha",NA,NA,NA,"image8.jpg","Bem manejado"
"17388",-51.2262347990543,-15.5925387709262,215434270,"2017/03/29","Pastagem",NA,"JUSSARA","Cerrado","GO","LAPIG BHRV",0.31006856227,0,2017,"Andropogon",NA,NA,NA,NA,"Bem manejado"
"17389",-51.2241279632092,-15.5890324117259,215391087,"2017/03/29","Pastagem",NA,"SANTA FÉ DE GOIÁS","Cerrado","GO","LAPIG BHRV",0.43956616495,0.21695231617,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Bem manejado"
"17390",-51.2274944886436,-15.575970852417,215261534,"2017/03/29","Pastagem",NA,"SANTA FÉ DE GOIÁS","Cerrado","GO","LAPIG BHRV",0.34199311832,0.29806611876,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Bem manejado"
"17391",-51.2360639850386,-15.5652041860229,215153570,"2017/03/29","Pastagem",NA,"JUSSARA","Cerrado","GO","LAPIG BHRV",0.3983426445,0,2017,"Andropogon",NA,NA,NA,NA,"Bem manejado"
"17394",-51.2376366024652,-15.5186226580219,214678545,"2017/03/29","Pastagem",NA,"SANTA FÉ DE GOIÁS","Cerrado","GO","LAPIG BHRV",0.370088041,0.23144647463,2017,"Andropogon",NA,NA,NA,NA,"Bem manejado"
"17395",-51.2420420946534,-15.5166330994913,214656951,"2017/03/29","Pastagem","com Brachiaria","JUSSARA","Cerrado","GO","LAPIG BHRV",0.30380484588,0,2017,"Panicum mombaca",NA,NA,NA,"image9.jpg","Muitas invasoras"
"17396",-51.2360412613872,-15.5148985764188,214635362,"2017/03/29","Pastagem","com Brachiaria","SANTA FÉ DE GOIÁS","Cerrado","GO","LAPIG BHRV",0.34501193925,0.30119900572,2017,"Andropogon",NA,NA,NA,"image11.jpg","Muitas invasoras"
"17397",-51.2358819968491,-15.5101990783694,214592178,"2017/03/29","Pastagem",NA,"SANTA FÉ DE GOIÁS","Cerrado","GO","LAPIG BHRV",0.36936638641,0.39699263728,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Bem manejado"
"17398",-51.2343501063717,-15.5008225311251,214484219,"2017/03/29","Pastagem",NA,"SANTA FÉ DE GOIÁS","Cerrado","GO","LAPIG BHRV",0.40312692109,0.45809084365,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Bem manejado"
"17399",-51.2336586076712,-15.4795571472018,214268299,"2017/03/29","Pastagem",NA,"BRITÂNIA","Cerrado","GO","LAPIG BHRV",0.36152557238,0.28298297301,2017,"Brachiaria brizantha",NA,NA,NA,"image13.jpg","Bem manejado"
"17400",-51.2253318866047,-15.4393986288818,213858055,"2017/03/29","Pastagem",NA,"BRITÂNIA","Cerrado","GO","LAPIG BHRV",0.4458381976,0.29053783533,2017,"Brachiaria brizantha",NA,NA,NA,"image13.jpg","Bem manejado"
"17401",-51.2262003377184,-15.4439194494997,213901238,"2017/03/29","Pastagem",NA,"BRITÂNIA","Cerrado","GO","LAPIG BHRV",0.34376606247,0.26858610258,2017,"Brachiaria brizantha",NA,NA,NA,"image14.jpg","Bem manejado"
"17402",-51.2145134693517,-15.4166303456782,213620548,"2017/03/29","Pastagem",NA,"BRITÂNIA","Cerrado","GO","LAPIG BHRV",0.41641033736,0.26264459137,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Bem manejado"
"17420",-51.2478218984529,-15.3091034230431,212519340,"2017/03/29","Pastagem",NA,"JUSSARA","Cerrado","GO","LAPIG BHRV",0.34196937134,0.38284965641,2017,"Panicum mombaca",NA,NA,NA,NA,"Bem manejado"
"17421",-51.2390012901666,-15.3064073993764,212476160,"2017/03/29","Pastagem","Com muitas árvores","JUSSARA","Cerrado","GO","LAPIG BHRV",0.34057620467,0.30723929388,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Bem manejado"
"17424",-51.2477341835946,-15.316104614319,212584116,"2017/03/29","Pastagem","Com muitas árvores","BRITÂNIA","Cerrado","GO","LAPIG BHRV",0.48363738044,0.46539006745,2017,"Panicum mombaca",NA,NA,NA,"image15.jpg","Muitas invasoras"
"17425",-51.2439091116528,-15.3163788663733,212584118,"2017/03/29","Pastagem",NA,"BRITÂNIA","Cerrado","GO","LAPIG BHRV",0.39113869629,0.40559080232,2017,"Brachiaria brizantha",NA,NA,NA,"image17.jpg","Muitas invasoras"
"17426",-51.2358337398528,-15.3099067205439,212519346,"2017/03/29","Pastagem",NA,"JUSSARA","Cerrado","GO","LAPIG BHRV",0.44271801119,0.31852775472,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Bem manejado"
"17432",-51.1772206071828,-15.2684763116732,212087534,"2017/03/29","Pastagem",NA,"BRITÂNIA","Cerrado","GO","LAPIG BHRV",0.35977386125,0.27669059076,2017,"Brachiaria brizantha",NA,NA,NA,"image19.jpg","Bem manejado"
"17434",-51.1771820275629,-15.2595006173952,212001166,"2017/03/29","Pastagem",NA,"BRITÂNIA","Cerrado","GO","LAPIG BHRV",0.46712315003,0.3818360935,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Bem manejado"
"17443",-51.1522988353934,-15.1675706493443,211051130,"2017/03/30","Pastagem","Com muitas árvores","ARUANÃ","Cerrado","GO","LAPIG BHRV",0.32156540674,0.35794584387,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Bem manejado"
"17444",-51.1437571542953,-15.1676592501265,211051134,"2017/03/30","Pastagem",NA,"ARUANÃ","Cerrado","GO","LAPIG BHRV",0.32979704389,0.27424451782,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Bem manejado"
"17453",-51.1318573764133,-15.1324374449378,210684076,"2017/03/30","Pastagem","Humidicola","ARUANÃ","Cerrado","GO","LAPIG BHRV",0.79099048765,0.39242010779,2017,"Brachiaria humidicola",NA,NA,NA,NA,"Muitas invasoras"
"17456",-51.1120123506864,-15.1393390800637,210748861,"2017/03/30","Pastagem",NA,"ARUANÃ","Cerrado","GO","LAPIG BHRV",0.76399347269,0.31385842971,2017,"Brachiaria humidicola",NA,NA,NA,NA,"Bem manejado"
"17457",-51.0979689142554,-15.1275313641939,210640908,"2017/03/30","Pastagem",NA,"ARUANÃ","Cerrado","GO","LAPIG BHRV",0.29260761683,0.29901335717,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Bem manejado"
"17458",-51.0900463516608,-15.1261844761835,210619320,"2017/03/30","Pastagem",NA,"ARUANÃ","Cerrado","GO","LAPIG BHRV",0.37215999078,0.35550372377,2017,"Brachiaria brizantha",NA,NA,NA,"image31.jpg","Bem manejado"
"17462",-51.0965384023357,-15.1112993738708,210468172,"2017/03/30","Pastagem",NA,"ARUANÃ","Cerrado","GO","LAPIG BHRV",0.31324584562,0.28058003524,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Bem manejado"
"17468",-51.0889249189764,-15.1032989281763,210381808,"2017/03/30","Pastagem",NA,"ARUANÃ","Cerrado","GO","LAPIG BHRV",0.41580252671,0.20441231677,2017,"Andropogon",NA,NA,NA,NA,"Bem manejado"
"17477",-51.1007864930256,-15.0608973412315,209949962,"2017/03/30","Pastagem",NA,"ARUANÃ","Cerrado","GO","LAPIG BHRV",0.369482697,0.47050454668,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Bem manejado"
"17486",-51.1018074635324,-15.0166773484883,209496530,"2017/03/30","Pastagem",NA,"ARUANÃ","Cerrado","GO","LAPIG BHRV",0.26560072234,0.26858900346,2017,"Brachiaria humidicola",NA,NA,NA,NA,"Bem manejado"
"17499",-51.0269274988533,-14.9597193452128,208913582,"2017/03/30","Pastagem",NA,"ARUANÃ","Cerrado","GO","LAPIG BHRV",0.58606612031,0.59276526737,2017,"Andropogon",NA,NA,NA,NA,"Bem manejado"
"17502",-51.0185259619063,-14.9634333249692,208935178,"2017/03/30","Pastagem",NA,"ARUANÃ","Cerrado","GO","LAPIG BHRV",0.5181563593,0.40933708909,2017,"Andropogon",NA,NA,NA,NA,"Muitas invasoras"
"17505",-51.0016375433518,-14.9763398559089,209086330,"2017/03/30","Pastagem","Murundu","ARUANÃ","Cerrado","GO","LAPIG BHRV",0.3972990309,0.47346378394,2017,"Brachiaria humidicola",NA,NA,NA,"image36.jpg","Muitas invasoras"
"17507",-50.9971486535038,-14.9852599514436,209172700,"2017/03/30","Pastagem",NA,"ARUANÃ","Cerrado","GO","LAPIG BHRV",0.60828228249,0,2017,"Andropogon",NA,NA,NA,NA,"Bem manejado"
"17508",-50.9951208516974,-14.9872283787729,209194293,"2017/03/30","Pastagem",NA,"ARUANÃ","Cerrado","GO","LAPIG BHRV",0.61274513695,0.58082447179,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Bem manejado"
"17517",-50.9720653156255,-15.0146059464666,209475000,"2017/03/30","Pastagem",NA,"ARUANÃ","Cerrado","GO","LAPIG BHRV",0.36607071861,0.32818198855,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Muitas invasoras"
"17518",-50.9740316664717,-15.012017739586,209453407,"2017/03/30","Pastagem",NA,"ARUANÃ","Cerrado","GO","LAPIG BHRV",0.27304394828,0.33902243964,2017,"Brachiaria brizantha",NA,NA,NA,"image40.jpg","Muitas invasoras"
"17520",-50.9697202720274,-15.0177948286112,209496593,"2017/03/30","Pastagem",NA,"ARUANÃ","Cerrado","GO","LAPIG BHRV",0.34880222444,0.35395706461,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Bem manejado"
"17523",-50.9632395446187,-15.0312190022061,209647740,"2017/03/30","Pastagem",NA,"ARUANÃ","Cerrado","GO","LAPIG BHRV",0.65109777241,0.40301163404,2017,"Brachiaria humidicola",NA,NA,NA,NA,"Muitas invasoras"
"17527",-50.948887037566,-15.0572841753612,209906851,"2017/03/30","Pastagem",NA,"ARUANÃ","Cerrado","GO","LAPIG BHRV",0.30960523169,0.35585367485,2017,"Brachiaria humidicola",NA,NA,NA,NA,"Muitas invasoras"
"17531",-50.9451869939264,-15.071794060181,210057997,"2017/03/30","Pastagem",NA,"ARUANÃ","Cerrado","GO","LAPIG BHRV",0.43865592233,0.38834417879,2017,"Brachiaria humidicola",NA,NA,NA,NA,"Bem manejado"
"17532",-50.9395441245721,-15.0735365936135,210079592,"2017/03/30","Pastagem",NA,"ARUANÃ","Cerrado","GO","LAPIG BHRV",0.29073516836,0.35238614483,2017,"Brachiaria humidicola",NA,NA,NA,NA,"Muitas invasoras"
"17544",-50.923536851449,-15.1531264575074,210900095,"2017/03/30","Pastagem",NA,"ARUANÃ","Cerrado","GO","LAPIG BHRV",0.29623140864,0.33480703651,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Muitas invasoras"
"17548",-50.9232231018576,-15.1717875321989,211094423,"2017/03/30","Pastagem",NA,"ARUANÃ","Cerrado","GO","LAPIG BHRV",0.29261065378,0.24173073554,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Muitas invasoras"
"17549",-50.9231568910175,-15.1741610457503,211116015,"2017/03/30","Pastagem",NA,"ARUANÃ","Cerrado","GO","LAPIG BHRV",0.30078715585,0.27857611749,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Bem manejado"
"17550",-50.919772987641,-15.1821545299383,211202385,"2017/03/30","Pastagem",NA,"ARUANÃ","Cerrado","GO","LAPIG BHRV",0.4635846619,0.36895375963,2017,"Andropogon",NA,NA,NA,NA,"Muitas invasoras"
"17556",-50.8990317577882,-15.2402720742892,211806971,"2017/03/30","Pastagem",NA,"MATRINCHÃ","Cerrado","GO","LAPIG BHRV",0.35213252549,0.4694262062,2017,"Brachiaria brizantha",NA,NA,NA,"image51.jpg","Muitas invasoras"
"17557",-50.9007684451087,-15.2435133014827,211828562,"2017/03/30","Pastagem",NA,"MATRINCHÃ","Cerrado","GO","LAPIG BHRV",0.66783817179,0.57599093899,2017,"Brachiaria brizantha",NA,NA,NA,"image52.jpg","Muitas invasoras"
"17558",-50.8973462741144,-15.2573542795714,211979708,"2017/03/30","Pastagem",NA,"MATRINCHÃ","Cerrado","GO","LAPIG BHRV",0.48698072496,0.28579635973,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Muitas invasoras"
"17560",-50.8951649116748,-15.2577132950371,211979709,"2017/03/30","Pastagem",NA,"MATRINCHÃ","Cerrado","GO","LAPIG BHRV",0.36105527704,0.26972952752,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Bem manejado"
"17577",-50.8320934322294,-15.306391166119,212476355,"2017/03/30","Pastagem",NA,"MATRINCHÃ","Cerrado","GO","LAPIG BHRV",0.86667882854,0.52524217208,2017,"Brachiaria brizantha",NA,NA,NA,"image55.jpg","Bem manejado"
"17589",-50.7878806383593,-15.3605621279776,213037768,"2017/03/30","Pastagem",NA,"MATRINCHÃ","Cerrado","GO","LAPIG BHRV",0.33814517743,0.2944617837,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Bem manejado"
"17590",-50.7893301595755,-15.3662352621165,213102543,"2017/03/30","Pastagem",NA,"MATRINCHÃ","Cerrado","GO","LAPIG BHRV",0.31018050862,0.3354610722,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Muitas invasoras"
"17599",-50.737619946167,-15.4544145076102,214009432,"2017/03/30","Pastagem",NA,"MATRINCHÃ","Cerrado","GO","LAPIG BHRV",0.40965572748,0.26116801445,2017,"Andropogon",NA,NA,NA,NA,"Bem manejado"
"17601",-50.7351346103169,-15.4580698210099,214052617,"2017/03/30","Pastagem",NA,"MATRINCHÃ","Cerrado","GO","LAPIG BHRV",0.30802418679,0.29559468239,2017,"Andropogon",NA,NA,NA,NA,"Bem manejado"
"17613",-50.7016749567255,-15.5073016518767,214549249,"2017/03/30","Pastagem",NA,"MATRINCHÃ","Cerrado","GO","LAPIG BHRV",0.65651240715,0.32636021455,2017,"Andropogon",NA,NA,NA,NA,"Muitos cupins"
"17614",-50.6999310677415,-15.513637210546,214614026,"2017/03/30","Pastagem",NA,"MATRINCHÃ","Cerrado","GO","LAPIG BHRV",0.34789073559,0.34003796452,2017,"Andropogon",NA,NA,NA,NA,"Bem manejado"
"17615",-50.70311234433,-15.518862991885,214678801,"2017/03/30","Pastagem","Recém reformado","MATRINCHÃ","Cerrado","GO","LAPIG BHRV",0.30695327951,0.32050929114,2017,"Brachiaria brizantha",NA,NA,NA,"image65.jpg","Bem manejado"
"17616",-50.7008921232165,-15.5230895124858,214721986,"2017/03/30","Pastagem","Presença de andropogon","MATRINCHÃ","Cerrado","GO","LAPIG BHRV",0.56643443951,0.25543834849,2017,"Brachiaria brizantha",NA,NA,NA,"image66.jpg","Bem manejado"
"17619",-50.6981690892039,-15.5284188088257,214765171,"2017/03/30","Pastagem",NA,"MATRINCHÃ","Cerrado","GO","LAPIG BHRV",0.31175025398,0.36973175131,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Muitas invasoras"
"17625",-50.6552737750187,-15.5516337524566,215024295,"2017/03/30","Pastagem",NA,"MATRINCHÃ","Cerrado","GO","LAPIG BHRV",0.30003493209,0.30884534248,2017,"Andropogon",NA,NA,NA,NA,"Bem manejado"
"17638",-50.602440771779,-15.5995540993537,215520937,"2017/03/30","Pastagem",NA,"GOIÁS","Cerrado","GO","LAPIG BHRV",0.48861339259,0.33594727839,2017,"Andropogon",NA,NA,NA,NA,"Bem manejado"
"17641",-50.5819640873432,-15.6230347790497,215758459,"2017/03/30","Pastagem",NA,"GOIÁS","Cerrado","GO","LAPIG BHRV",0.48986908769,0.29686692285,2017,"Andropogon",NA,NA,NA,NA,"Muitas invasoras"
"17647",-50.5892712826813,-15.5676670673254,215175471,"2017/03/30","Pastagem",NA,"MATRINCHÃ","Cerrado","GO","LAPIG BHRV",0.64118459622,0.50085421801,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Muitas invasoras"
"17664",-50.5328793339167,-15.5311691953135,214808434,"2017/03/30","Pastagem",NA,"MATRINCHÃ","Cerrado","GO","LAPIG BHRV",0.65137429776,0.40133603806,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Muitas invasoras"
"17668",-50.5051491580787,-15.5353515968727,214851631,"2017/03/30","Pastagem",NA,"FAINA","Cerrado","GO","LAPIG BHRV",0.75320205511,0,2017,"Andropogon",NA,NA,NA,NA,"Muitas invasoras"
"17673",-50.4809906094992,-15.5391540672979,214894827,"2017/03/30","Pastagem",NA,"FAINA","Cerrado","GO","LAPIG BHRV",0.63663763323,0,2017,"Andropogon",NA,NA,NA,NA,"Muitas invasoras"
"17675",-50.4685962464491,-15.5395971293411,214894833,"2017/03/30","Pastagem",NA,"FAINA","Cerrado","GO","LAPIG BHRV",0.84319383601,0,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Muitas invasoras"
"17678",-50.4607311351175,-15.5386329902027,214873244,"2017/03/30","Pastagem",NA,"FAINA","Cerrado","GO","LAPIG BHRV",0.54357838506,0.40407077914,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Muitas invasoras"
"17679",-50.4575819898811,-15.5447682509034,214938022,"2017/03/30","Pastagem",NA,"FAINA","Cerrado","GO","LAPIG BHRV",0.80139184959,0.40675289554,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Muitas invasoras"
"17685",-50.4332755802501,-15.5343789303128,214830074,"2017/03/30","Pastagem",NA,"FAINA","Cerrado","GO","LAPIG BHRV",0.94908781122,0.47047208225,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Muitas invasoras"
"17687",-50.4209734541588,-15.5394098909223,214894856,"2017/03/30","Pastagem",NA,"FAINA","Cerrado","GO","LAPIG BHRV",0.70679287351,0,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Muitas invasoras"
"17703",-50.3392705138025,-15.5937235815091,215456287,"2017/03/30","Pastagem",NA,"FAINA","Cerrado","GO","LAPIG BHRV",0.41429372901,0.45000810368,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Bem manejado"
"17704",-50.3349442963374,-15.5963431907027,215477881,"2017/03/30","Pastagem",NA,"FAINA","Cerrado","GO","LAPIG BHRV",0.39686214786,0.31966505249,2017,"Brachiaria brizantha",NA,NA,NA,"image86.jpg","Muitas invasoras"
"17705",-50.3261634790624,-15.5981390719746,215499477,"2017/03/30","Pastagem",NA,"FAINA","Cerrado","GO","LAPIG BHRV",0.66883100491,0.430317552,2017,"Brachiaria brizantha",NA,NA,NA,NA,"Muitas invasoras"
